Variant,Score,ScoreDiff,Probability,Generation
C,1.25,-0.25,0.00656082462135,37370
C,1.25,-0.25,0.00656082462135,37371
C,1.25,-0.1,0.0422072504131,37372
C,1.25,-0.1,0.0422072504131,37373
C,1.25,-0.1,0.0422072504131,37374
C,1.25,-0.1,0.0422072504131,37375
C,1.25,-0.1,0.0422072504131,37376
C,1.25,-0.25,0.00656082462135,37377
C,1.25,-0.1,0.0422072504131,37378
C,1.25,-0.25,0.00656082462135,37379
C,1.25,-0.1,0.0422072504131,37380
C,1.25,-0.1,0.0422072504131,37381
C,1.25,-0.1,0.0422072504131,37382
C,1.25,-0.25,0.00656082462135,37383
C,1.25,-0.25,0.00656082462135,37384
C,1.25,-0.1,0.0422072504131,37385
C,1.25,-0.1,0.0422072504131,37386
C,1.25,-0.25,0.00656082462135,37387
C,1.25,-0.25,0.00656082462135,37388
C,1.25,-0.1,0.0422072504131,37389
C,1.25,-0.1,0.0422072504131,37390
C,1.25,-0.25,0.00656082462135,37391
C,1.25,-0.25,0.00656082462135,37392
C,1.25,-0.25,0.00656082462135,37393
C,1.25,-0.25,0.00656082462135,37394
C,1.25,-0.1,0.0422072504131,37395
C,1.25,-0.25,0.00656082462135,37396
C,1.25,-0.25,0.00656082462135,37397
C,1.25,-0.25,0.00656082462135,37398
C,1.25,-0.1,0.0422072504131,37399
C,1.25,-0.25,0.00656082462135,37400
C,1.25,-0.1,0.0422072504131,37401
C,1.25,-0.1,0.0422072504131,37402
C,1.25,-0.1,0.0422072504131,37403
C,1.25,-0.1,0.0422072504131,37404
B,1.15,0.0,0.0422072504131,37405
B,1.15,-0.15,0.0209871613723,37406
C,1.25,0.0,0.18932421675,37407
C,1.25,-0.25,0.00656082462135,37408
C,1.25,-0.25,0.00656082462135,37409
C,1.25,-0.1,0.0422072504131,37410
C,1.25,-0.1,0.0422072504131,37411
C,1.25,-0.25,0.00656082462135,37412
C,1.25,-0.25,0.00656082462135,37413
C,1.25,-0.1,0.0422072504131,37414
C,1.25,-0.1,0.0422072504131,37415
C,1.25,-0.1,0.0422072504131,37416
C,1.25,-0.25,0.00656082462135,37417
C,1.25,-0.1,0.0422072504131,37418
C,1.25,-0.1,0.0422072504131,37419
C,1.25,-0.1,0.0422072504131,37420
C,1.25,-0.1,0.0422072504131,37421
C,1.25,-0.1,0.0422072504131,37422
C,1.25,-0.1,0.0422072504131,37423
C,1.25,-0.1,0.0422072504131,37424
C,1.25,-0.1,0.0422072504131,37425
C,1.25,-0.25,0.00656082462135,37426
C,1.25,-0.25,0.00656082462135,37427
C,1.25,-0.1,0.0422072504131,37428
C,1.25,-0.25,0.00656082462135,37429
C,1.25,-0.1,0.0422072504131,37430
C,1.25,-0.1,0.0422072504131,37431
C,1.25,-0.1,0.0422072504131,37432
C,1.25,-0.25,0.00656082462135,37433
C,1.25,-0.1,0.0422072504131,37434
C,1.25,-0.25,0.00656082462135,37435
B,1.15,0.0,0.0422072504131,37436
B,1.15,0.1,0.18932421675,37437
B,1.15,-0.15,0.0209871613723,37438
B,1.15,-0.15,0.0209871613723,37439
B,1.15,-0.15,0.0209871613723,37440
B,1.15,0.1,0.18932421675,37441
B,1.15,0.1,0.18932421675,37442
C,1.25,0.0,0.18932421675,37443
C,1.25,-0.25,0.00656082462135,37444
C,1.25,-0.1,0.0422072504131,37445
C,1.25,-0.1,0.0422072504131,37446
C,1.25,-0.1,0.0422072504131,37447
C,1.25,-0.25,0.00656082462135,37448
C,1.25,-0.25,0.00656082462135,37449
C,1.25,-0.25,0.00656082462135,37450
C,1.25,-0.1,0.0422072504131,37451
C,1.25,-0.1,0.0422072504131,37452
C,1.25,-0.1,0.0422072504131,37453
C,1.25,-0.1,0.0422072504131,37454
C,1.25,-0.1,0.0422072504131,37455
A,1,0,0.00656082462135,37456
A,1,0.25,0.364198927758,37457
A,1,0.15,0.259725641869,37458
A,1,0.15,0.259725641869,37459
A,1,0.25,0.364198927758,37460
A,1,0.15,0.259725641869,37461
A,1,0.15,0.259725641869,37462
A,1,0.25,0.364198927758,37463
A,1,0.15,0.259725641869,37464
B,1.15,0.0,0.259725641869,37465
B,1.15,-0.15,0.0209871613723,37466
B,1.15,0.1,0.18932421675,37467
B,1.15,0.1,0.18932421675,37468
B,1.15,0.1,0.18932421675,37469
C,1.25,0.0,0.18932421675,37470
C,1.25,-0.25,0.00656082462135,37471
C,1.25,-0.25,0.00656082462135,37472
C,1.25,-0.25,0.00656082462135,37473
C,1.25,-0.25,0.00656082462135,37474
C,1.25,-0.25,0.00656082462135,37475
C,1.25,-0.25,0.00656082462135,37476
C,1.25,-0.25,0.00656082462135,37477
C,1.25,-0.1,0.0422072504131,37478
C,1.25,-0.1,0.0422072504131,37479
C,1.25,-0.25,0.00656082462135,37480
C,1.25,-0.25,0.00656082462135,37481
C,1.25,-0.1,0.0422072504131,37482
C,1.25,-0.1,0.0422072504131,37483
C,1.25,-0.25,0.00656082462135,37484
C,1.25,-0.25,0.00656082462135,37485
C,1.25,-0.1,0.0422072504131,37486
C,1.25,-0.25,0.00656082462135,37487
C,1.25,-0.1,0.0422072504131,37488
C,1.25,-0.25,0.00656082462135,37489
C,1.25,-0.1,0.0422072504131,37490
C,1.25,-0.25,0.00656082462135,37491
C,1.25,-0.1,0.0422072504131,37492
C,1.25,-0.25,0.00656082462135,37493
C,1.25,-0.25,0.00656082462135,37494
C,1.25,-0.1,0.0422072504131,37495
C,1.25,-0.25,0.00656082462135,37496
C,1.25,-0.1,0.0422072504131,37497
C,1.25,-0.25,0.00656082462135,37498
C,1.25,-0.25,0.00656082462135,37499
C,1.25,-0.25,0.00656082462135,37500
C,1.25,-0.25,0.00656082462135,37501
C,1.25,-0.25,0.00656082462135,37502
C,1.25,-0.25,0.00656082462135,37503
C,1.25,-0.1,0.0422072504131,37504
C,1.25,-0.1,0.0422072504131,37505
C,1.25,-0.25,0.00656082462135,37506
C,1.25,-0.1,0.0422072504131,37507
C,1.25,-0.1,0.0422072504131,37508
C,1.25,-0.1,0.0422072504131,37509
C,1.25,-0.1,0.0422072504131,37510
C,1.25,-0.1,0.0422072504131,37511
C,1.25,-0.1,0.0422072504131,37512
C,1.25,-0.1,0.0422072504131,37513
C,1.25,-0.1,0.0422072504131,37514
C,1.25,-0.1,0.0422072504131,37515
C,1.25,-0.25,0.00656082462135,37516
C,1.25,-0.25,0.00656082462135,37517
C,1.25,-0.25,0.00656082462135,37518
C,1.25,-0.1,0.0422072504131,37519
C,1.25,-0.25,0.00656082462135,37520
C,1.25,-0.1,0.0422072504131,37521
C,1.25,-0.1,0.0422072504131,37522
C,1.25,-0.25,0.00656082462135,37523
C,1.25,-0.1,0.0422072504131,37524
C,1.25,-0.1,0.0422072504131,37525
C,1.25,-0.25,0.00656082462135,37526
C,1.25,-0.25,0.00656082462135,37527
C,1.25,-0.1,0.0422072504131,37528
C,1.25,-0.25,0.00656082462135,37529
C,1.25,-0.1,0.0422072504131,37530
C,1.25,-0.25,0.00656082462135,37531
C,1.25,-0.1,0.0422072504131,37532
C,1.25,-0.25,0.00656082462135,37533
C,1.25,-0.25,0.00656082462135,37534
C,1.25,-0.25,0.00656082462135,37535
C,1.25,-0.1,0.0422072504131,37536
C,1.25,-0.1,0.0422072504131,37537
C,1.25,-0.25,0.00656082462135,37538
C,1.25,-0.1,0.0422072504131,37539
C,1.25,-0.1,0.0422072504131,37540
C,1.25,-0.25,0.00656082462135,37541
C,1.25,-0.1,0.0422072504131,37542
C,1.25,-0.25,0.00656082462135,37543
C,1.25,-0.1,0.0422072504131,37544
C,1.25,-0.1,0.0422072504131,37545
C,1.25,-0.1,0.0422072504131,37546
C,1.25,-0.1,0.0422072504131,37547
C,1.25,-0.1,0.0422072504131,37548
C,1.25,-0.1,0.0422072504131,37549
C,1.25,-0.25,0.00656082462135,37550
C,1.25,-0.25,0.00656082462135,37551
C,1.25,-0.25,0.00656082462135,37552
C,1.25,-0.1,0.0422072504131,37553
C,1.25,-0.25,0.00656082462135,37554
C,1.25,-0.1,0.0422072504131,37555
C,1.25,-0.1,0.0422072504131,37556
C,1.25,-0.25,0.00656082462135,37557
C,1.25,-0.25,0.00656082462135,37558
C,1.25,-0.25,0.00656082462135,37559
C,1.25,-0.1,0.0422072504131,37560
C,1.25,-0.25,0.00656082462135,37561
C,1.25,-0.1,0.0422072504131,37562
C,1.25,-0.1,0.0422072504131,37563
C,1.25,-0.25,0.00656082462135,37564
C,1.25,-0.1,0.0422072504131,37565
C,1.25,-0.25,0.00656082462135,37566
C,1.25,-0.1,0.0422072504131,37567
C,1.25,-0.25,0.00656082462135,37568
C,1.25,-0.1,0.0422072504131,37569
C,1.25,-0.25,0.00656082462135,37570
C,1.25,-0.25,0.00656082462135,37571
C,1.25,-0.1,0.0422072504131,37572
C,1.25,-0.25,0.00656082462135,37573
C,1.25,-0.25,0.00656082462135,37574
C,1.25,-0.1,0.0422072504131,37575
C,1.25,-0.25,0.00656082462135,37576
C,1.25,-0.1,0.0422072504131,37577
C,1.25,-0.1,0.0422072504131,37578
C,1.25,-0.1,0.0422072504131,37579
C,1.25,-0.1,0.0422072504131,37580
C,1.25,-0.25,0.00656082462135,37581
C,1.25,-0.1,0.0422072504131,37582
C,1.25,-0.1,0.0422072504131,37583
C,1.25,-0.1,0.0422072504131,37584
C,1.25,-0.25,0.00656082462135,37585
C,1.25,-0.25,0.00656082462135,37586
C,1.25,-0.1,0.0422072504131,37587
C,1.25,-0.25,0.00656082462135,37588
C,1.25,-0.1,0.0422072504131,37589
C,1.25,-0.1,0.0422072504131,37590
C,1.25,-0.1,0.0422072504131,37591
C,1.25,-0.25,0.00656082462135,37592
C,1.25,-0.1,0.0422072504131,37593
C,1.25,-0.1,0.0422072504131,37594
C,1.25,-0.1,0.0422072504131,37595
C,1.25,-0.1,0.0422072504131,37596
C,1.25,-0.25,0.00656082462135,37597
C,1.25,-0.1,0.0422072504131,37598
C,1.25,-0.1,0.0422072504131,37599
C,1.25,-0.1,0.0422072504131,37600
C,1.25,-0.1,0.0422072504131,37601
C,1.25,-0.1,0.0422072504131,37602
C,1.25,-0.25,0.00656082462135,37603
C,1.25,-0.25,0.00656082462135,37604
C,1.25,-0.1,0.0422072504131,37605
C,1.25,-0.1,0.0422072504131,37606
C,1.25,-0.1,0.0422072504131,37607
C,1.25,-0.25,0.00656082462135,37608
C,1.25,-0.25,0.00656082462135,37609
C,1.25,-0.1,0.0422072504131,37610
C,1.25,-0.1,0.0422072504131,37611
C,1.25,-0.25,0.00656082462135,37612
C,1.25,-0.1,0.0422072504131,37613
C,1.25,-0.25,0.00656082462135,37614
C,1.25,-0.1,0.0422072504131,37615
C,1.25,-0.25,0.00656082462135,37616
C,1.25,-0.1,0.0422072504131,37617
C,1.25,-0.1,0.0422072504131,37618
C,1.25,-0.25,0.00656082462135,37619
C,1.25,-0.25,0.00656082462135,37620
C,1.25,-0.25,0.00656082462135,37621
C,1.25,-0.1,0.0422072504131,37622
C,1.25,-0.25,0.00656082462135,37623
C,1.25,-0.25,0.00656082462135,37624
C,1.25,-0.25,0.00656082462135,37625
C,1.25,-0.1,0.0422072504131,37626
C,1.25,-0.1,0.0422072504131,37627
C,1.25,-0.1,0.0422072504131,37628
C,1.25,-0.25,0.00656082462135,37629
C,1.25,-0.25,0.00656082462135,37630
A,1,0,0.00656082462135,37631
